problema,malha,tamanho_da_malha,numero_defeitos,LOC,cobertura_condicao,requisitos_cobertos_condicao,total_de_requistos_condicao,cobertura_decisao,requisitos_cobertos_decisao,total_de_requistos_decisao,cobertura_mcdc,requisitos_cobertos_mcdc,total_de_requistos_mcdc,numero_de_condicoes
Problem1,malha1,72,0,619,31,795,2550,37,146,394,14,216,1472,7
Problem1,malha2,3312,4,619,45,1165,2550,51,202,394,30,446,1472,7
Problem1,malha3,152352,12,619,57,1458,2550,63,252,394,43,636,1472,7
Problem2,malha1,72,1,642,42,1022,2409,42,187,441,16,242,1425,6
Problem2,malha2,3312,7,642,59,1429,2409,57,253,441,32,469,1425,6
Problem2,malha3,152352,7,642,59,1442,2409,57,255,441,33,475,1425,6
Problem1,malha1,94,0,619,30,773,2550,36,144,394,13,205,1472,7
Problem1,malha2,376,4,619,41,1065,2550,48,190,394,26,384,1472,7
Problem1,malha3,1504,2,619,41,1050,2550,48,190,394,26,386,1472,7
Problem2,malha1,94,2,642,46,1117,2409,44,198,441,19,283,1425,6
Problem2,malha2,376,7,642,55,1330,2409,53,234,441,27,393,1425,6
Problem2,malha3,1504,7,642,57,1376,2409,54,242,441,30,428,1425,6
Problem1,malha1,0,0,619,0,2,2550,0,2,394,0,2,1472,7
Problem1,malha2,0,0,619,0,2,2550,0,2,394,0,2,1472,7
Problem1,malha3,0,0,619,0,2,2550,0,2,394,0,2,1472,7
Problem2,malha1,0,0,642,0,2,2409,0,2,441,0,2,1425,6
Problem2,malha2,0,0,642,0,2,2409,0,2,441,0,2,1425,6
Problem2,malha3,0,0,642,0,2,2409,0,2,441,0,2,1425,6
Problem1,malha1,65,1,619,30,776,2550,34,134,394,12,186,1472,7
Problem1,malha2,5330,3,619,42,1092,2550,49,196,394,28,418,1472,7
Problem1,malha3,437060,13,619,58,1487,2550,65,260,394,44,656,1472,7
Problem2,malha1,65,3,642,44,1067,2409,44,198,441,19,282,1425,6
Problem2,malha2,5330,7,642,59,1431,2409,57,253,441,32,469,1425,6
Problem2,malha3,437060,7,642,59,1442,2409,57,255,441,33,475,1425,6
Problem1,malha1,81,0,619,31,791,2550,36,144,394,14,219,1472,7
Problem1,malha2,2592,4,619,45,1169,2550,51,202,394,30,445,1472,7
Problem1,malha3,82944,11,619,53,1376,2550,60,238,394,38,564,1472,7
Problem2,malha1,81,0,642,39,942,2409,41,184,441,15,227,1425,6
Problem2,malha2,2592,7,642,59,1439,2409,57,255,441,33,475,1425,6
Problem2,malha3,82944,7,642,59,1442,2409,57,255,441,33,475,1425,6
Problem1,malha1,49,0,619,27,699,2550,33,132,394,11,175,1472,7
Problem1,malha2,343,0,619,35,900,2550,42,168,394,19,289,1472,7
Problem1,malha3,2401,3,619,43,1102,2550,49,196,394,27,408,1472,7
Problem2,malha1,49,2,642,46,1114,2409,43,194,441,19,278,1425,6
Problem2,malha2,343,5,642,54,1307,2409,52,231,441,26,384,1425,6
Problem2,malha3,2401,7,642,59,1432,2409,57,253,441,32,461,1425,6
Problem1,malha1,14,0,619,26,670,2550,30,120,394,9,142,1472,7
Problem1,malha2,224,1,619,36,937,2550,42,166,394,20,298,1472,7
Problem1,malha3,3584,4,619,42,1095,2550,50,200,394,29,427,1472,7
Problem2,malha1,14,1,642,37,902,2409,37,164,441,13,189,1425,6
Problem2,malha2,224,4,642,52,1273,2409,50,224,441,25,368,1425,6
Problem2,malha3,3584,7,642,59,1423,2409,57,253,441,32,467,1425,6
Problem1,malha1,73,0,619,32,825,2550,38,150,394,16,237,1472,7
Problem1,malha2,6351,6,619,45,1149,2550,52,208,394,30,451,1472,7
Problem1,malha3,552537,13,619,58,1491,2550,65,260,394,45,664,1472,7
Problem2,malha1,73,3,642,49,1181,2409,46,206,441,21,308,1425,6
Problem2,malha2,6351,7,642,59,1442,2409,57,255,441,33,475,1425,6
Problem2,malha3,552537,7,642,59,1442,2409,57,255,441,33,475,1425,6
Problem1,malha1,87,0,619,32,820,2550,37,146,394,15,221,1472,7
Problem1,malha2,5655,6,619,45,1163,2550,52,208,394,30,456,1472,7
Problem1,malha3,367575,13,619,58,1486,2550,65,260,394,44,659,1472,7
Problem2,malha1,87,2,642,44,1077,2409,42,189,441,17,253,1425,6
Problem2,malha2,5655,7,642,59,1424,2409,56,249,441,31,453,1425,6
Problem2,malha3,367575,7,642,59,1442,2409,57,255,441,33,475,1425,6
Problem1,malha1,98,0,619,31,808,2550,37,146,394,14,218,1472,7
Problem1,malha2,1764,1,619,41,1067,2550,49,194,394,27,410,1472,7
Problem1,malha3,31752,9,619,50,1285,2550,57,226,394,35,518,1472,7
Problem2,malha1,98,4,642,48,1163,2409,46,207,441,21,306,1425,6
Problem2,malha2,1764,7,642,59,1437,2409,57,255,441,33,473,1425,6
Problem2,malha3,31752,7,642,59,1442,2409,57,255,441,33,475,1425,6
Problem1,malha1,80,0,619,29,753,2550,36,142,394,13,204,1472,7
Problem1,malha2,3760,6,619,47,1201,2550,53,210,394,32,474,1472,7
Problem1,malha3,176720,13,619,58,1482,2550,65,260,394,43,645,1472,7
Problem2,malha1,80,3,642,46,1119,2409,44,198,441,20,289,1425,6
Problem2,malha2,3760,7,642,59,1439,2409,57,255,441,33,474,1425,6
Problem2,malha3,176720,7,642,59,1442,2409,57,255,441,33,475,1425,6
Problem1,malha1,15,0,619,25,641,2550,29,118,394,9,137,1472,7
Problem1,malha2,1305,2,619,41,1056,2550,48,192,394,27,400,1472,7
Problem1,malha3,113535,13,619,56,1452,2550,63,252,394,42,621,1472,7
Problem2,malha1,15,2,642,37,905,2409,38,169,441,14,201,1425,6
Problem2,malha2,1305,7,642,58,1409,2409,56,251,441,32,457,1425,6
Problem2,malha3,113535,7,642,59,1442,2409,57,255,441,33,475,1425,6
Problem1,malha1,70,0,619,32,824,2550,38,152,394,15,234,1472,7
Problem1,malha2,2870,3,619,43,1109,2550,50,198,394,29,430,1472,7
Problem1,malha3,117670,12,619,57,1455,2550,63,250,394,41,618,1472,7
Problem2,malha1,70,2,642,45,1085,2409,44,197,441,19,277,1425,6
Problem2,malha2,2870,7,642,58,1417,2409,56,249,441,31,452,1425,6
Problem2,malha3,117670,7,642,59,1442,2409,57,255,441,33,475,1425,6
Problem1,malha1,27,0,619,26,664,2550,30,122,394,10,149,1472,7
Problem1,malha2,1647,3,619,42,1095,2550,50,198,394,28,420,1472,7
Problem1,malha3,100467,10,619,55,1424,2550,61,242,394,40,595,1472,7
Problem2,malha1,27,3,642,39,949,2409,39,172,441,14,213,1425,6
Problem2,malha2,1647,7,642,57,1396,2409,56,249,441,31,451,1425,6
Problem2,malha3,100467,7,642,59,1442,2409,57,255,441,33,475,1425,6
Problem1,malha1,60,0,619,31,803,2550,36,144,394,14,208,1472,7
Problem1,malha2,3180,4,619,43,1109,2550,50,200,394,29,431,1472,7
Problem1,malha3,168540,11,619,56,1452,2550,63,250,394,42,626,1472,7
Problem2,malha1,60,2,642,44,1079,2409,43,192,441,19,273,1425,6
Problem2,malha2,3180,7,642,59,1438,2409,57,255,441,33,473,1425,6
Problem2,malha3,168540,7,642,59,1442,2409,57,255,441,33,475,1425,6
Problem1,malha1,29,0,619,26,670,2550,30,122,394,10,150,1472,7
Problem1,malha2,2668,5,619,43,1116,2550,51,202,394,29,429,1472,7
Problem1,malha3,245456,13,619,57,1472,2550,65,260,394,43,647,1472,7
Problem2,malha1,29,2,642,39,959,2409,40,178,441,15,226,1425,6
Problem2,malha2,2668,7,642,59,1427,2409,56,251,441,32,460,1425,6
Problem2,malha3,245456,7,642,59,1442,2409,57,255,441,33,475,1425,6
Problem1,malha1,60,0,619,28,725,2550,35,138,394,13,192,1472,7
Problem1,malha2,2400,3,619,44,1146,2550,51,204,394,30,444,1472,7
Problem1,malha3,96000,12,619,55,1415,2550,62,248,394,41,611,1472,7
Problem2,malha1,60,0,642,42,1018,2409,40,178,441,16,229,1425,6
Problem2,malha2,2400,7,642,58,1419,2409,56,251,441,32,461,1425,6
Problem2,malha3,96000,7,642,59,1442,2409,57,255,441,33,475,1425,6
Problem1,malha1,28,1,619,28,739,2550,32,130,394,11,172,1472,7
Problem1,malha2,812,1,619,39,1001,2550,46,182,394,24,355,1472,7
Problem1,malha3,23548,10,619,50,1286,2550,58,232,394,36,535,1472,7
Problem2,malha1,28,0,642,35,856,2409,38,168,441,13,187,1425,6
Problem2,malha2,812,7,642,56,1369,2409,56,247,441,30,439,1425,6
Problem2,malha3,23548,7,642,59,1442,2409,57,255,441,33,475,1425,6
Problem1,malha1,77,0,619,31,793,2550,37,146,394,14,216,1472,7
Problem1,malha2,6545,6,619,47,1220,2550,53,210,394,32,472,1472,7
Problem1,malha3,556325,13,619,58,1500,2550,65,260,394,45,670,1472,7
Problem2,malha1,77,2,642,45,1098,2409,43,192,441,18,269,1425,6
Problem2,malha2,6545,7,642,59,1442,2409,57,255,441,33,475,1425,6
Problem2,malha3,556325,7,642,59,1442,2409,57,255,441,33,475,1425,6
Problem1,malha1,82,0,619,31,803,2550,38,150,394,15,224,1472,7
Problem1,malha2,2952,3,619,43,1108,2550,50,198,394,28,423,1472,7
Problem1,malha3,106272,12,619,54,1395,2550,61,244,394,39,587,1472,7
Problem2,malha1,82,3,642,45,1099,2409,44,198,441,19,284,1425,6
Problem2,malha2,2952,7,642,59,1430,2409,56,251,441,32,459,1425,6
Problem2,malha3,106272,7,642,59,1442,2409,57,255,441,33,475,1425,6
Problem1,malha1,22,0,619,26,680,2550,31,124,394,10,158,1472,7
Problem1,malha2,1012,3,619,41,1063,2550,48,192,394,26,394,1472,7
Problem1,malha3,46552,11,619,55,1412,2550,61,242,394,39,585,1472,7
Problem2,malha1,22,2,642,37,903,2409,38,168,441,14,203,1425,6
Problem2,malha2,1012,7,642,58,1418,2409,56,251,441,31,455,1425,6
Problem2,malha3,46552,7,642,59,1442,2409,57,255,441,33,475,1425,6
Problem1,malha1,2,0,619,11,284,2550,18,72,394,4,73,1472,7
Problem1,malha2,58,0,619,30,783,2550,36,142,394,13,206,1472,7
Problem1,malha3,1682,4,619,43,1100,2550,50,198,394,28,415,1472,7
Problem2,malha1,2,0,642,13,326,2409,18,82,441,5,83,1425,6
Problem2,malha2,58,1,642,43,1043,2409,42,188,441,17,246,1425,6
Problem2,malha3,1682,7,642,58,1415,2409,56,251,441,31,453,1425,6
Problem1,malha1,67,1,619,33,849,2550,37,148,394,15,225,1472,7
Problem1,malha2,2881,5,619,47,1222,2550,53,210,394,31,464,1472,7
Problem1,malha3,123883,13,619,57,1463,2550,64,256,394,43,635,1472,7
Problem2,malha1,67,2,642,43,1047,2409,42,186,441,17,250,1425,6
Problem2,malha2,2881,7,642,59,1441,2409,57,255,441,33,474,1425,6
Problem2,malha3,123883,7,642,59,1442,2409,57,255,441,33,475,1425,6
Problem1,malha1,6,0,619,19,497,2550,27,110,394,7,117,1472,7
Problem1,malha2,240,2,619,39,1004,2550,43,172,394,20,306,1472,7
Problem1,malha3,9600,8,619,50,1281,2550,55,220,394,34,503,1472,7
Problem2,malha1,6,0,642,27,673,2409,33,149,441,10,154,1425,6
Problem2,malha2,240,6,642,54,1305,2409,51,226,441,26,372,1425,6
Problem2,malha3,9600,7,642,59,1442,2409,57,255,441,33,475,1425,6
Problem1,malha1,32,0,619,25,651,2550,32,128,394,11,163,1472,7
Problem1,malha2,2912,6,619,45,1158,2550,52,208,394,30,453,1472,7
Problem1,malha3,264992,13,619,58,1489,2550,65,260,394,44,657,1472,7
Problem2,malha1,32,1,642,32,776,2409,40,179,441,15,216,1425,6
Problem2,malha2,2912,7,642,59,1429,2409,57,255,441,33,472,1425,6
Problem2,malha3,264992,7,642,59,1442,2409,57,255,441,33,475,1425,6
Problem1,malha1,63,1,619,32,823,2550,36,144,394,14,207,1472,7
Problem1,malha2,1764,5,619,44,1138,2550,51,204,394,29,439,1472,7
Problem1,malha3,49392,10,619,52,1343,2550,58,230,394,36,541,1472,7
Problem2,malha1,63,2,642,42,1027,2409,41,185,441,16,238,1425,6
Problem2,malha2,1764,7,642,59,1433,2409,57,255,441,33,472,1425,6
Problem2,malha3,49392,7,642,59,1442,2409,57,255,441,33,475,1425,6
Problem4,malha1,47,0,4846,28,5758,20354,33,832,2452,7,904,11403,8
Problem4,malha2,2115,0,4846,47,9694,20354,44,1092,2452,15,1757,11403,8
Problem4,malha3,95175,0,4846,65,13397,20354,64,1576,2452,31,3611,11403,8
Problem5,malha1,47,0,11162,26,10815,40342,31,1725,5508,7,1814,22925,8
Problem5,malha2,2115,0,11162,55,22300,40342,45,2499,5508,19,4410,22925,8
Problem5,malha3,95175,3,11162,65,26487,40342,61,3407,5508,34,8020,22925,8
Problem4,malha1,79,0,4846,28,5876,20354,34,840,2452,8,922,11403,8
Problem4,malha2,1106,0,4846,42,8615,20354,40,994,2452,12,1419,11403,8
Problem4,malha3,15484,0,4846,57,11758,20354,55,1350,2452,23,2682,11403,8
Problem5,malha1,79,0,11162,32,13239,40342,31,1758,5508,8,1897,22925,8
Problem5,malha2,1106,0,11162,51,20594,40342,41,2279,5508,15,3597,22925,8
Problem5,malha3,15484,1,11162,62,25375,40342,56,3114,5508,29,6820,22925,8
Problem4,malha1,29,0,4846,26,5341,20354,33,816,2452,7,869,11403,8
Problem4,malha2,2842,0,4846,48,9860,20354,46,1136,2452,16,1913,11403,8
Problem4,malha3,278516,0,4846,68,13919,20354,68,1676,2452,35,4038,11403,8
Problem5,malha1,29,0,11162,27,11265,40342,31,1714,5508,7,1779,22925,8
Problem5,malha2,2842,0,11162,56,22868,40342,46,2573,5508,20,4685,22925,8
Problem5,malha3,278516,4,11162,66,26778,40342,62,3464,5508,36,8265,22925,8
Problem4,malha1,33,0,4846,24,4888,20354,33,814,2452,7,863,11403,8
Problem4,malha2,3168,0,4846,50,10180,20354,45,1112,2452,15,1822,11403,8
Problem4,malha3,304128,0,4846,68,13976,20354,68,1684,2452,35,4075,11403,8
Problem5,malha1,33,0,11162,29,11784,40342,31,1709,5508,7,1763,22925,8
Problem5,malha2,3168,0,11162,56,22679,40342,47,2598,5508,20,4758,22925,8
Problem5,malha3,304128,6,11162,66,26932,40342,63,3490,5508,36,8344,22925,8
Problem4,malha1,70,0,4846,29,5952,20354,34,838,2452,8,927,11403,8
Problem4,malha2,2870,0,4846,50,10273,20354,47,1158,2452,17,1978,11403,8
Problem4,malha3,117670,0,4846,65,13395,20354,64,1584,2452,32,3652,11403,8
Problem5,malha1,70,0,11162,29,12038,40342,31,1744,5508,8,1858,22925,8
Problem5,malha2,2870,0,11162,56,22727,40342,46,2567,5508,20,4663,22925,8
Problem5,malha3,117670,3,11162,65,26537,40342,62,3418,5508,35,8060,22925,8
Problem4,malha1,53,0,4846,24,5059,20354,33,818,2452,7,872,11403,8
Problem4,malha2,4240,0,4846,50,10200,20354,47,1158,2452,17,2003,11403,8
Problem4,malha3,339200,0,4846,68,13985,20354,69,1694,2452,36,4108,11403,8
Problem5,malha1,53,0,11162,30,12446,40342,31,1733,5508,8,1835,22925,8
Problem5,malha2,4240,0,11162,57,23211,40342,48,2681,5508,22,5110,22925,8
Problem5,malha3,339200,7,11162,66,26998,40342,63,3517,5508,36,8460,22925,8
Problem4,malha1,16,0,4846,21,4289,20354,32,796,2452,7,813,11403,8
Problem4,malha2,224,0,4846,36,7360,20354,36,892,2452,9,1083,11403,8
Problem4,malha3,3136,0,4846,49,10096,20354,46,1146,2452,17,1950,11403,8
Problem5,malha1,16,0,11162,22,9119,40342,30,1682,5508,7,1700,22925,8
Problem5,malha2,224,0,11162,38,15396,40342,33,1846,5508,9,2166,22925,8
Problem5,malha3,3136,0,11162,56,22961,40342,47,2602,5508,20,4797,22925,8
Problem4,malha1,22,0,4846,23,4826,20354,32,806,2452,7,840,11403,8
Problem4,malha2,946,0,4846,37,7589,20354,39,960,2452,11,1288,11403,8
Problem4,malha3,40678,0,4846,61,12485,20354,60,1478,2452,28,3206,11403,8
Problem5,malha1,22,0,11162,21,8487,40342,30,1690,5508,7,1720,22925,8
Problem5,malha2,946,0,11162,49,19907,40342,39,2187,5508,14,3298,22925,8
Problem5,malha3,40678,0,11162,64,26034,40342,59,3297,5508,33,7570,22925,8
Problem4,malha1,44,0,4846,22,4620,20354,33,814,2452,7,859,11403,8
Problem4,malha2,1144,0,4846,42,8560,20354,41,1026,2452,13,1511,11403,8
Problem4,malha3,29744,0,4846,61,12448,20354,59,1448,2452,27,3097,11403,8
Problem5,malha1,44,0,11162,29,11778,40342,31,1720,5508,7,1797,22925,8
Problem5,malha2,1144,0,11162,50,20473,40342,40,2225,5508,14,3433,22925,8
Problem5,malha3,29744,1,11162,64,25924,40342,59,3270,5508,32,7451,22925,8
Problem4,malha1,25,0,4846,18,3737,20354,32,790,2452,7,801,11403,8
Problem4,malha2,125,0,4846,30,6288,20354,34,856,2452,8,978,11403,8
Problem4,malha3,625,0,4846,39,7986,20354,39,968,2452,11,1320,11403,8
Problem5,malha1,25,0,11162,25,10358,40342,30,1701,5508,7,1740,22925,8
Problem5,malha2,125,0,11162,38,15355,40342,32,1785,5508,8,1983,22925,8
Problem5,malha3,625,0,11162,44,18093,40342,37,2043,5508,12,2769,22925,8
Problem4,malha1,18,0,4846,23,4857,20354,32,798,2452,7,823,11403,8
Problem4,malha2,1368,0,4846,44,9141,20354,42,1036,2452,13,1560,11403,8
Problem4,malha3,103968,0,4846,65,13348,20354,64,1590,2452,32,3677,11403,8
Problem5,malha1,18,0,11162,26,10888,40342,30,1701,5508,7,1739,22925,8
Problem5,malha2,1368,0,11162,52,21048,40342,42,2335,5508,16,3813,22925,8
Problem5,malha3,103968,0,11162,65,26443,40342,61,3412,5508,35,8051,22925,8
Problem4,malha1,38,0,4846,24,5082,20354,33,814,2452,7,859,11403,8
Problem4,malha2,3420,0,4846,52,10700,20354,47,1158,2452,17,2012,11403,8
Problem4,malha3,307800,0,4846,68,13926,20354,68,1678,2452,35,4049,11403,8
Problem5,malha1,38,0,11162,28,11573,40342,31,1714,5508,7,1776,22925,8
Problem5,malha2,3420,0,11162,56,22937,40342,47,2594,5508,20,4745,22925,8
Problem5,malha3,307800,6,11162,66,27004,40342,63,3507,5508,36,8401,22925,8
Problem4,malha1,31,0,4846,27,5566,20354,33,816,2452,7,862,11403,8
Problem4,malha2,0,0,4846,0,2,20354,0,2,2452,0,2,11403,8
Problem4,malha3,0,0,4846,0,2,20354,0,2,2452,0,2,11403,8
Problem5,malha1,31,0,11162,22,9188,40342,30,1694,5508,7,1731,22925,8
Problem5,malha2,0,0,11162,0,2,40342,0,2,5508,0,2,22925,8
Problem5,malha3,0,0,11162,0,2,40342,0,2,5508,0,2,22925,8
Problem4,malha1,34,0,4846,23,4750,20354,33,812,2452,7,860,11403,8
Problem4,malha2,2244,0,4846,49,10104,20354,45,1106,2452,15,1798,11403,8
Problem4,malha3,148104,0,4846,66,13618,20354,65,1612,2452,33,3777,11403,8
Problem5,malha1,34,0,11162,23,9572,40342,30,1700,5508,7,1742,22925,8
Problem5,malha2,2244,0,11162,54,21883,40342,44,2462,5508,18,4268,22925,8
Problem5,malha3,148104,1,11162,65,26493,40342,61,3413,5508,35,8068,22925,8
Problem4,malha1,63,0,4846,28,5782,20354,33,832,2452,7,908,11403,8
Problem4,malha2,0,0,4846,0,2,20354,0,2,2452,0,2,11403,8
Problem4,malha3,0,0,4846,0,2,20354,0,2,2452,0,2,11403,8
Problem5,malha1,63,0,11162,30,12303,40342,31,1747,5508,8,1872,22925,8
Problem5,malha2,0,0,11162,0,2,40342,0,2,5508,0,2,22925,8
Problem5,malha3,0,0,11162,0,2,40342,0,2,5508,0,2,22925,8
Problem4,malha1,74,0,4846,28,5857,20354,33,832,2452,8,918,11403,8
Problem4,malha2,2590,0,4846,51,10447,20354,46,1142,2452,16,1927,11403,8
Problem4,malha3,90650,0,4846,65,13304,20354,63,1566,2452,31,3581,11403,8
Problem5,malha1,74,0,11162,30,12390,40342,31,1750,5508,8,1882,22925,8
Problem5,malha2,2590,0,11162,55,22416,40342,45,2499,5508,19,4416,22925,8
Problem5,malha3,90650,0,11162,65,26240,40342,60,3359,5508,34,7846,22925,8
Problem4,malha1,26,0,4846,18,3674,20354,32,796,2452,7,815,11403,8
Problem4,malha2,754,0,4846,42,8639,20354,39,974,2452,11,1347,11403,8
Problem4,malha3,21866,0,4846,59,12207,20354,57,1414,2452,25,2948,11403,8
Problem5,malha1,26,0,11162,26,10669,40342,31,1710,5508,7,1763,22925,8
Problem5,malha2,754,0,11162,48,19484,40342,38,2114,5508,13,3023,22925,8
Problem5,malha3,21866,0,11162,63,25545,40342,57,3158,5508,30,7000,22925,8
Problem4,malha1,84,0,4846,29,6104,20354,34,842,2452,8,941,11403,8
Problem4,malha2,2268,0,4846,46,9522,20354,43,1066,2452,14,1660,11403,8
Problem4,malha3,61236,0,4846,64,13125,20354,62,1530,2452,30,3471,11403,8
Problem5,malha1,84,0,11162,33,13339,40342,31,1754,5508,8,1892,22925,8
Problem5,malha2,2268,0,11162,53,21560,40342,44,2446,5508,18,4192,22925,8
Problem5,malha3,61236,1,11162,65,26367,40342,61,3363,5508,34,7838,22925,8
Problem4,malha1,96,0,4846,28,5825,20354,34,840,2452,8,936,11403,8
Problem4,malha2,2880,0,4846,45,9311,20354,44,1098,2452,15,1760,11403,8
Problem4,malha3,86400,0,4846,64,13144,20354,63,1552,2452,30,3524,11403,8
Problem5,malha1,96,0,11162,34,14045,40342,32,1788,5508,8,1979,22925,8
Problem5,malha2,2880,0,11162,55,22319,40342,46,2540,5508,19,4529,22925,8
Problem5,malha3,86400,0,11162,65,26375,40342,61,3380,5508,34,7915,22925,8
Problem4,malha1,66,0,4846,28,5848,20354,33,832,2452,7,902,11403,8
Problem4,malha2,6006,0,4846,53,10954,20354,50,1236,2452,19,2261,11403,8
Problem4,malha3,546546,0,4846,70,14304,20354,71,1752,2452,37,4333,11403,8
Problem5,malha1,66,0,11162,30,12149,40342,31,1740,5508,8,1854,22925,8
Problem5,malha2,6006,0,11162,59,24142,40342,51,2851,5508,25,5745,22925,8
Problem5,malha3,546546,8,11162,67,27089,40342,63,3522,5508,36,8466,22925,8
Problem4,malha1,96,0,4846,29,5995,20354,34,842,2452,8,944,11403,8
Problem4,malha2,9024,0,4846,55,11270,20354,52,1278,2452,21,2418,11403,8
Problem4,malha3,848256,0,4846,70,14387,20354,72,1768,2452,38,4400,11403,8
Problem5,malha1,96,0,11162,31,12573,40342,31,1744,5508,8,1869,22925,8
Problem5,malha2,9024,0,11162,60,24608,40342,53,2961,5508,26,6168,22925,8
Problem5,malha3,848256,14,11162,67,27300,40342,64,3564,5508,37,8619,22925,8
Problem4,malha1,1,0,4846,0,203,20354,2,69,2452,0,69,11403,8
Problem4,malha2,87,0,4846,27,5629,20354,34,836,2452,8,924,11403,8
Problem4,malha3,7569,0,4846,56,11554,20354,52,1294,2452,21,2467,11403,8
Problem5,malha1,1,0,11162,2,1132,40342,6,358,5508,1,358,22925,8
Problem5,malha2,87,0,11162,31,12886,40342,31,1745,5508,8,1873,22925,8
Problem5,malha3,7569,0,11162,60,24332,40342,52,2897,5508,25,5916,22925,8
Problem4,malha1,37,0,4846,25,5149,20354,33,812,2452,7,852,11403,8
Problem4,malha2,185,0,4846,31,6453,20354,35,870,2452,8,1017,11403,8
Problem4,malha3,925,0,4846,40,8315,20354,40,994,2452,12,1404,11403,8
Problem5,malha1,37,0,11162,26,10721,40342,31,1711,5508,7,1773,22925,8
Problem5,malha2,185,0,11162,36,14767,40342,32,1809,5508,8,2047,22925,8
Problem5,malha3,925,0,11162,49,20028,40342,39,2197,5508,14,3308,22925,8
Problem4,malha1,0,0,4846,0,2,20354,0,2,2452,0,2,11403,8
Problem4,malha2,0,0,4846,0,2,20354,0,2,2452,0,2,11403,8
Problem4,malha3,0,0,4846,0,2,20354,0,2,2452,0,2,11403,8
Problem5,malha1,0,0,11162,0,2,40342,0,2,5508,0,2,22925,8
Problem5,malha2,0,0,11162,0,2,40342,0,2,5508,0,2,22925,8
Problem5,malha3,0,0,11162,0,2,40342,0,2,5508,0,2,22925,8
Problem4,malha1,72,0,4846,33,6811,20354,34,838,2452,8,929,11403,8
Problem4,malha2,3312,0,4846,49,10167,20354,46,1144,2452,17,1947,11403,8
Problem4,malha3,152352,0,4846,66,13629,20354,65,1604,2452,32,3748,11403,8
Problem5,malha1,72,0,11162,33,13497,40342,31,1761,5508,8,1905,22925,8
Problem5,malha2,3312,0,11162,55,22565,40342,47,2598,5508,20,4762,22925,8
Problem5,malha3,152352,1,11162,65,26578,40342,62,3436,5508,35,8144,22925,8
Problem4,malha1,94,0,4846,30,6152,20354,34,842,2452,8,939,11403,8
Problem4,malha2,376,0,4846,36,7416,20354,36,906,2452,9,1134,11403,8
Problem4,malha3,1504,0,4846,48,9838,20354,43,1078,2452,15,1719,11403,8
Problem5,malha1,94,0,11162,32,13292,40342,32,1765,5508,8,1916,22925,8
Problem5,malha2,376,0,11162,42,16994,40342,35,1942,5508,10,2444,22925,8
Problem5,malha3,1504,0,11162,53,21453,40342,42,2353,5508,16,3853,22925,8
Problem4,malha1,0,0,4846,0,2,20354,0,2,2452,0,2,11403,8
Problem4,malha2,0,0,4846,0,2,20354,0,2,2452,0,2,11403,8
Problem4,malha3,0,0,4846,0,2,20354,0,2,2452,0,2,11403,8
Problem5,malha1,0,0,11162,0,2,40342,0,2,5508,0,2,22925,8
Problem5,malha2,0,0,11162,0,2,40342,0,2,5508,0,2,22925,8
Problem5,malha3,0,0,11162,0,2,40342,0,2,5508,0,2,22925,8
Problem4,malha1,65,0,4846,28,5743,20354,33,832,2452,7,909,11403,8
Problem4,malha2,5330,0,4846,53,10854,20354,49,1220,2452,19,2217,11403,8
Problem4,malha3,437060,0,4846,68,14042,20354,69,1708,2452,36,4156,11403,8
Problem5,malha1,65,0,11162,32,13290,40342,31,1753,5508,8,1880,22925,8
Problem5,malha2,5330,0,11162,59,23840,40342,50,2769,5508,23,5447,22925,8
Problem5,malha3,437060,10,11162,67,27155,40342,64,3533,5508,37,8492,22925,8
Problem4,malha1,81,0,4846,28,5768,20354,34,840,2452,8,936,11403,8
Problem4,malha2,2592,0,4846,47,9584,20354,46,1128,2452,16,1875,11403,8
Problem4,malha3,82944,0,4846,64,13210,20354,63,1554,2452,30,3521,11403,8
Problem5,malha1,81,0,11162,31,12767,40342,31,1758,5508,8,1903,22925,8
Problem5,malha2,2592,0,11162,56,22641,40342,46,2548,5508,20,4590,22925,8
Problem5,malha3,82944,2,11162,65,26412,40342,61,3385,5508,34,7951,22925,8
Problem4,malha1,49,0,4846,26,5378,20354,33,816,2452,7,873,11403,8
Problem4,malha2,343,0,4846,37,7538,20354,38,934,2452,10,1213,11403,8
Problem4,malha3,2401,0,4846,48,9789,20354,44,1094,2452,15,1774,11403,8
Problem5,malha1,49,0,11162,28,11558,40342,31,1723,5508,7,1808,22925,8
Problem5,malha2,343,0,11162,42,17082,40342,35,1958,5508,10,2500,22925,8
Problem5,malha3,2401,0,11162,55,22218,40342,45,2490,5508,19,4360,22925,8
Problem4,malha1,14,0,4846,20,4133,20354,32,798,2452,7,823,11403,8
Problem4,malha2,224,0,4846,34,6928,20354,35,876,2452,9,1032,11403,8
Problem4,malha3,3584,0,4846,51,10552,20354,47,1176,2452,17,2031,11403,8
Problem5,malha1,14,0,11162,24,9986,40342,30,1685,5508,7,1705,22925,8
Problem5,malha2,224,0,11162,39,16097,40342,34,1892,5508,9,2288,22925,8
Problem5,malha3,3584,0,11162,56,22874,40342,48,2647,5508,21,4965,22925,8
Problem4,malha1,73,0,4846,27,5630,20354,33,826,2452,7,893,11403,8
Problem4,malha2,6351,0,4846,52,10746,20354,50,1230,2452,19,2240,11403,8
